World rank,Company,Country,Region,Industry-ICB3 sector name,R&D 2020 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
2289,JGC,Japan,Japan,Industrial Engineering,41.44245,-2.317,3412.671736,-9.7417,1.2144,68.564842,96.6396,2.0091,157.040935,-1.3096,4.6017,7371,-3.1024,2386.99518,-5.1441
2290,F-SECURE,Finland,EU,Software & Computer Services,41.434,8.1178,220.204,1.3187,18.8162,8.139,-5.7331,3.6961,19.68,174.8603,8.9372,1678,-1.0613,481.160175,19.2913
2291,TEAMVIEWER AG,Germany,EU,Software & Computer Services,41.421,22.8235,455.614,16.7669,9.0912,26.168,57.2502,5.7435,164.045,7.1853,36.0053,1256,72.5275,9090.000153,
2292,TORRENT PHARMACEUTICALS,India,RoW,Pharmaceuticals & Biotechnology,41.399304,-2.5676,879.727407,1.3653,4.7059,16.356919,-43.1226,1.8593,205.51399,21.3147,23.3611,12531,-2.7172,5023.196601,55.8373
2293,MILLER HERMAN,US,US,Household Goods & Home Construction,41.398444,-6.4457,2008.883943,-0.8646,2.0608,48.732814,-13.3333,2.4259,190.123169,-2044.1667,9.4641,7600,0,1143.263899,-43.8125
2294,INNOCARE PHARMA,China,China,Pharmaceuticals & Biotechnology,41.389849,84.9604,0.170096,9.3823, ,31.30015,457.358,18401.4615,-65.894988,28.7116, ,452,111.215,1720.928165,
2295,ACTIA,France,EU,Electronic & Electrical Equipment,41.383,-17.5949,438.593,-15.7218,9.4354,22.453,-48.3792,5.1193,-7.121,-154.0863,-1.6236,3718,-3.5288,46.028864,-45.2808
2296,VALLOUREC,France,EU,Industrial Engineering,41.32,-7.3854,3242.4,-22.3014,1.2744,138.245,-17.1481,4.2637,-875.443,2842.3688,-26.9998,16636,-11.6375,293.741907,-74.9071
2297,WIPRO,India,RoW,Software & Computer Services,41.307831,-19.8311,6909.886575,1.5073,0.5978,218.386015,-16.683,3.1605,1339.275079,17.0601,19.382,,,17300.75872,1.0303
2298,GLANBIA,Ireland,EU,Food Producers,41.3,15.6863,3823.1,-1.3572,1.0803,38,-11.007,0.994,122,-30.3255,3.1911,4531,-0.2422,2856.840738,-3.2582
2299,KAMAZ,Russia,RoW,Automobiles & Parts,41.256302,28.9211,2061.586706,15.3962,2.0012,70.380173,-2.6427,3.4139,58.965812,-771.8775,2.8602,29290,-2.2428,497.736826,11.7338
2300,NISSIN KOGYO,Japan,Japan,Automobiles & Parts,41.253717,12.4303,1427.916524,-4.2769,2.8891,74.28972,-9.2507,5.2027,112.161985,-14.192,7.8549,9337,-9.569,706.175733,-26.1969
2301,MAGENTA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,41.247681,-14.5132,,,,0.325972,,,-64.13662,-5.1429,,69,-4.1667,285.875246,-13.6738
2302,TPR,Japan,Japan,Automobiles & Parts,41.222262,-8.1318,1195.31979,-14.8591,3.4486,73.424697,-35.7222,6.1427,68.155923,-33.8649,5.7019,6886,-0.5345,402.265744,-13.9125
2303,YAMABIKO,Japan,Japan,Industrial Engineering,41.206534,0.3639,1037.807024,9.1381,3.9705,23.347748,-3.1953,2.2497,72.331623,50.614,6.9697,3477,3.1139,374.610669,4.8544
2304,ECOVACS ROBOTICS,China,China,Industrial Engineering,41.164267,21.5093,873.203935,35.79,4.7142,16.807518,-56.8366,1.9248,105.073955,375.7491,12.0332,6550,5.509,864.083672,52.7525
2305,ZHIHU,China,China,Software & Computer Services,41.122857,-6.0536,168.624628,101.6665,24.3872,0.243422,-56.8905,0.1444,-75.181841,-43.0425,-44.5853,,,,
2306,SYNDAX PHARMA,US,US,Pharmaceuticals & Biotechnology,41.100994,17.3071,1.236248,0, ,,,,-58.204745,24.1297, ,43,22.8571,512.376968,175.4957
2307,MOLECULAR PARTNERS,Switzerland,RoW,Pharmaceuticals & Biotechnology,41.100012,7.2495,8.647179,-54.1579, ,1.342792,40.7371,15.5287,-53.976387,59.0998, ,135,0,511.049358,83.5023
2308,GS CALTEX,South Korea,RoW,Oil & Gas Producers,41.09629,7.6478,16703.52883,-32.9537,0.246,1301.192289,38.9001,7.7899,-688.501999,-204.4958,-4.1219,,,,
2309,ZHEJIANG NARADA POWER SOURCE,China,China,Electronic & Electrical Equipment,41.062649,27.7918,1241.347681,14.3626,3.3079,117.8115,12.6116,9.4906,-16.549879,-129.8131,-1.3332,7469,4.8428,1557.606593,35.6983
2310,ZHEJIANG XINAN CHEMICAL INDUSTRY,China,China,Chemicals,41.015222,13.4111,1530.608486,5.0497,2.6797,92.149853,-12.8055,6.0205,100.549435,12.034,6.5692,5766,-2.7656,840.470641,-9.263
2311,AURINIA PHARMACEUTICALS,Canada,RoW,Pharmaceuticals & Biotechnology,41.012982,-4.8027,40.842661,15660.4221,100.417,4.550569,6318.473,11.1417,-84.989049,22.2612,-208.0889,,,1546.757025,249.1721
2312,UPM-KYMMENE,Finland,EU,Forestry & Paper,41,-22.6415,8580,-16.1946,0.4779,875,117.1216,10.1981,776,-40.8987,9.0443,18014,-3.8843,13562.22403,3.6297
2313,AVIAGEN INTERNATIONAL FINANCE,UK,RoW,Food Producers,40.964901,21.7792,1009.97793,40.2442,4.056,,,,,,,4732,24.8549,,
2314,ZHEJIANG SUPCON,China,China,Software & Computer Services,40.934736,14.9329,,,,,,,,,,,,,
2315,SHENZHEN KINWONG ELECTRONIC,China,China,Electronic & Electrical Equipment,40.933121,21.2539,856.043005,11.1655,4.7817,234.016435,103.7601,27.337,142.163128,19.6767,16.607,12117,9.2409,3557.777782,342.4091
2316,FULCRUM THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,40.924969,10.4394,7.190127,,569.1828,1.093636,,15.2102,-58.357952,-14.9685,-811.6401,73,0,162.645514,-20.5304
2317,HONGFA TECHNOLOGY,China,China,Electronic & Electrical Equipment,40.917607,7.9421,932.230088,10.1194,4.3892,84.472309,-12.6387,9.0613,167.202251,12.6608,17.9357,14235,8.3911,4335.40545,89.679
2318,NGK SPARK PLUG,Japan,Japan,Automobiles & Parts,40.907708,-16.7547,3362.154412,0.3457,1.2167,212.10356,-46.7262,6.3086,372.447309,-2.1608,11.0776,16391,-0.2374,2930.224676,-2.7467
2319,SURMODICS,US,US,Health Care Equipment & Services,40.899706,-5.0997,77.307519,-5.209,52.9052,2.991608,-38.7963,3.8698,-1.019477,-116.9996,-1.3187,370,0.271,501.818893,-3.0063
2320,SICHUAN JIUZHOU ELECTRIC,China,China,Electronic & Electrical Equipment,40.851886,30.8662,350.782664,-4.884,11.6459,5.264266,41.6292,1.5007,18.840197,-9.7971,5.3709,2951,-32.1453,845.645976,17.5532
2321,ALLNEX,Luxembourg,EU,Chemicals,40.8,-5.9908,1831.2,-10.0147,2.228,,,,164.3,48.2852,8.9723,3797,-2.8652,,
2322,CASTLIGHT HEALTH,US,US,Software & Computer Services,40.79947,-15.5648,119.557565,2.3732,34.1254,2.917449,83.3077,2.4402,-51.166194,51.8845,-42.7963,440,-4.9676,130.00737,2.6636
2323,FIVE PRIME THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,40.757094,-46.2087,10.739147,-11.4024,379.5189,0.045636,-96.8469,0.4249,-77.916272,-32.6389,-725.535,51,-41.3793,127.456061,-21.6909
2324,BE SEMICONDUCTOR INDUSTRIES,Netherlands,EU,Technology Hardware & Equipment,40.75,7.9442,433.623,21.7375,9.3976,3.926,135.5129,0.9054,149.86,63.0313,34.56,1618,1.3784,3206.717011,49.162
2325,SINOPEC OILFIELD EQUIPMENT,China,China,Industrial Engineering,40.743454,-8.8872,726.00637,-8.1547,5.612,6.50445,-52.9883,0.8959,25.341904,16.4935,3.4906,5212,-1.3999,495.520145,-19.1456
2326,CELLECTIS,France,EU,Pharmaceuticals & Biotechnology,40.734276,-36.0699,60.263258,386.8269,67.5939,37.236596,253.8527,61.7899,-69.625174,-30.8494,-115.535,340,65.8537,648.338399,38.7334
2327,FAR EAST SMARTER ENERGY,China,China,Pharmaceuticals & Biotechnology,40.722826,21.0275,2447.81545,15.3099,1.6636,51.883839,120.938,2.1196,-61.226933,-159.2099,-2.5013,8387,-1.8835,1145.79803,-10.3896
2328,FORTUNE BRANDS HOME & SECURITY,US,US,Household Goods & Home Construction,40.665007,3.527,4963.168179,5.65,0.8193,122.646965,14.1882,2.4711,673.539645,14.6802,13.5708,27500,11.336,9465.828446,62.4688
2329,CHINA TUNGSTEN AND HIGHTECH MATERIALS,China,China,Industrial Metals & Mining,40.649878,24.6468,1179.778808,12.3284,3.4456,70.657569,12.9887,5.9891,66.50367,11.7753,5.637,7546,0.1194,681.981969,6.6365
2330,ACCURAY,US,US,Health Care Equipment & Services,40.570475,-11.8758,322.947794,3.4892,12.5625,1.890637,-34.7948,0.5854,18.119968,77.3267,5.6108,995,6.7597,173.166337,-10.6887
2331,KINTOR,China,China,Pharmaceuticals & Biotechnology,40.569669,53.9762,,,,,,,,,,,,,
2332,HUBEI YIHUA CHEMICAL INDUSTRY,China,China,Chemicals,40.544824,-32.6683,1653.745483,-6.5364,2.4517,78.02435,-12.3876,4.718,82.509838,192.5842,4.9893,7499,-10.7368,292.218521,-4.7445
2333,YOROZU,Japan,Japan,Automobiles & Parts,40.490925,-30.3342,934.719913,-24.6176,4.3319,49.180471,-34.6636,5.2615,-36.134356,-48.4403,-3.8658,6162,-4.834,184.423426,-25.2396
2334,FUFENG,China,China,Chemicals,40.490606,-4.0758,2081.406217,3.215,1.9453,123.283524,-39.387,5.9231,121.557367,-36.3835,5.8402,13100,-5.7554,692.418382,-30.5606
2335,ALLOVIR,US,US,Pharmaceuticals & Biotechnology,40.471868,209.4654,,,,0.191508,,,-58.111843,167.0649,,53,152.381,1718.533818,
2336,ZHEJIANG YASHA DECORATION,China,China,Construction & Materials,40.459744,13.614,1334.767024,-0.1066,3.0312,18.204455,-45.982,1.3639,77.014619,3.0528,5.7699,7105,3.7681,2338.662092,188.3718
2337,RED ELECTRICA,Spain,EU,Electricity,40.436,40.7008,1985.751,-1.0706,2.0363,545.329,12.4594,27.4621,1020.334,-3.4587,51.3828,2051,-0.2432,8670.806794,-11.5862
2338,VALNEVA,France,EU,Pharmaceuticals & Biotechnology,40.365,25.9046,110.321,-12.5796,36.5887,18.936,80.3085,17.1645,-55.109,7554.0278,-49.9533,532,4.7244,474.784752,62.8606
2339,HUAGONG TECH,China,China,Electronic & Electrical Equipment,40.335502,12.6199,746.657773,12.9054,5.4021,29.358131,-37.6968,3.9319,57.042231,23.5065,7.6397,7692,10.4379,3051.962791,39.7678
2340,AGORA,China,China,Software & Computer Services,40.334145,109.5162,108.84531,107.3042,37.0564,10.496298,168.2216,9.6433,-4.230301,-16.2201,-3.8865,842,,681.403702,
2341,SUMEC,China,China,Industrial Engineering,40.30644,13.9862,12228.44285,14.9221,0.3296,87.703647,-21.4766,0.7172,349.43511,0.0142,2.8576,23597,4.3699,855.525264,87.3194
2342,CEGEDIM,France,EU,Software & Computer Services,40.269,-15.4013,496.939,-1.3511,8.1034,19.92,70.1982,4.0085,34.405,-23.0348,6.9234,5311,7.3797,382.122812,1.8657
2343,LI NING,China,China,Personal Goods,40.26751,-10.9216,1802.84616,4.2347,2.2336,74.071349,-6.6037,4.1086,263.909672,44.3358,14.6385,3625,-4.1766,8563.951489,52.4302
2344,MARINUS PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,40.247762,14.9467,1.400049,, ,,,,-55.363899,24.8337, ,72,67.4419,193.185424,292.0535
2345,HONGRUN CONSTRUCTION,China,China,Construction & Materials,40.237758,11.1024,1400.927882,-4.8371,2.8722,22.371573,41.9404,1.5969,67.371113,-25.8452,4.809,2049,-5.2705,609.234655,47.57
2346,PARROT,France,EU,Technology Hardware & Equipment,40.224,14.1949,57.27,-24.7022,70.2357,1.66,24.3446,2.8986,-35.567,29.8634,-62.1041,516,-6.3521,117.682429,14.876
2347,WUHAN JINGCE ELECTRONIC,China,China,Electronic & Electrical Equipment,40.170278,11.7629,255.483404,7.2552,15.7232,45.184101,-26.0208,17.6857,46.307936,-4.9199,18.1256,2399,8.2581,1262.101315,76.1801
2348,KUMIAI CHEMICAL INDUSTRY,Japan,Japan,Chemicals,40.160643,5.5383,843.633025,3.7524,4.7604,41.473905,25.0356,4.9161,65.136207,8.4162,7.7209,1716,2.3866,1080.857784,10.2564
2349,ANNEXON,US,US,Pharmaceuticals & Biotechnology,40.152416,100.9093,,,,0.378127,,,-51.722792,95.1811,,17,-43.3333,766.941529,
2350,WEIR,UK,RoW,Industrial Engineering,40.136469,1.662,2492.398195,-18.9516,1.6104,65.508842,-35.7985,2.6283,4.593274,-101.3338,0.1843,13070,-11.0097,3601.541628,-13.3801
2351,AMORE PACIFIC,South Korea,RoW,Personal Goods,40.130808,-9.6888,3692.713843,-21.5486,1.0868,171.472185,-26.7154,4.6435,112.847617,-69.7619,3.056,,,3149.889591,-13.5593
2352,KYUSHU ELECTRIC POWER,Japan,Japan,Electricity,40.11346,-7.6742,16764.13161,5.899,0.2393,2766.216699,-17.2425,16.5008,608.645683,21.285,3.6306,21273,0.4391,3501.436793,-10.4862
2353,MERUS,Netherlands,EU,Pharmaceuticals & Biotechnology,40.097,64.7912,24.401448,-3.8223,164.3222,1.048814,-42.1053,4.2982,-61.835258,29.3588,-253.4082,141,62.069,285.658566,-6.2107
2354,TRANSFAR ZHILIAN,China,China,Chemicals,40.070125,1.8986,2638.168428,7.249,1.5189,279.82119,-24.0383,10.6066,204.182807,-22.3022,7.7396,5189,-13.1112,2397.217556,-17.8231
2355,HEALTHSTREAM,US,US,Support Services,40.029361,12.6037,199.516052,-3.6543,20.0632,1.62008,-90.9624,0.812,12.890562,7.4592,6.4609,1069,22.032,540.158582,-18.9775
2356,FINEOS CORPORATION HOLDINGS,Ireland,EU,Life Insurance,40.000688,47.0685,108.339,23.3817,36.9218,0.946,-27.454,0.8732,-12.624,-1945.614,-11.6523,794,2.1879,971.184886,88.7926
2357,DINGDONG,China,China,General Retailers,39.958368,252.9532,,,,,,,,,,,,,
2358,GRIDSUM HOLDING,China,China,Software & Computer Services,39.9555,-39.9531,40.722432,-24.2773,98.1167,2.922694,-55.166,7.1771,-66.749836,-2.9739,-163.9142,929,-22.0638,47.133922,-61.5429
2359,TOBII,Sweden,EU,Technology Hardware & Equipment,39.953215,-22.6211,149.109507,-6.7265,26.7945,3.149218,-10.4816,2.112,-8.879599,-43.0671,-5.9551,993,0.7099,514.362901,42.7405
2360,INTEGRAL AD SCIENCE,US,US,Software & Computer Services,39.924235,21.2558,,,,,,,,,,,,,
2361,FUNAI ELECTRIC,Japan,Japan,Electronic & Electrical Equipment,39.909,-2.1215,632.630402,-9.0212,6.3084,6.605627,-38.3712,1.0442,-5.371004,-63.3584,-0.849,2243,3.5549,139.790433,-13.5325
2362,SERVYOU,China,China,Software & Computer Services,39.890949,5.5128,,,,,,,,,,,,,
2363,CAREDX,US,US,Health Care Equipment & Services,39.883489,59.3598,156.624656,51.2529,25.4644,5.794152,223.0351,3.6994,-18.358743,-8.1689,-11.7215,475,23.057,1362.657154,72.8826
2364,VERISK ANALYTICS,US,US,Nonlife Insurance,39.850077,-25.4573,2269.254078,6.8083,1.7561,201.124724,13.8376,8.863,845.978833,40.9696,37.28,8960,-3.6559,24702.62865,14.7649
2365,ELWY 2,UK,RoW,Support Services,39.834625,27.4948,423.731753,16.8943,9.4009,20.580056,-28.3124,4.8569,39.521845,66.7651,9.3271,2604,-0.8378,,
2366,A&D,Japan,Japan,Health Care Equipment & Services,39.830362,1.3,380.79871,-1.5712,10.4597,12.93602,165.7512,3.3971,34.44363,18.3464,9.0451,2544,-3.3802,113.995577,-1.9847
2367,DONGFANG ELECTRONICS,China,China,Electronic & Electrical Equipment,39.737732,26.4385,456.838167,9.4761,8.6984,18.867258,84.8342,4.13,41.282603,17.6669,9.0366,5665,11.3623,659.82335,22.1219
2368,SINOVAC BIOTECH,China,China,Pharmaceuticals & Biotechnology,39.735986,101.039,416.122816,107.526,9.5491,103.892165,1099.5295,24.9667,177.88618,214.2495,42.7485,,,,
2369,CHINA MENGNIU DAIRY,China,China,Food Producers,39.705593,55.285,9481.870483,-3.7897,0.4188,516.645592,1.5507,5.4488,366.580577,58.1439,3.8661,40626,7.2096,15800.18301,22.9119
2370,1 800 FLOWERSCOM,US,US,General Retailers,39.685461,11.2894,1017.540341,8.3948,3.9001,28.280515,6.5817,2.7793,65.491034,78.9525,6.4362,4095,-14.4201,429.149073,21.2698
2371,NURIX THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,39.665902,249.9209,14.522052,-42.7286, ,3.710376,175.7723,25.5499,-52.956596,192.2423, ,135,45.1613,664.338346,
2372,THULE,Sweden,EU,Automobiles & Parts,39.664205,-3.632,780.129144,11.2248,5.0843,16.64302,12.8378,2.1334,158.557162,33.1381,20.3245,2669,10.1982,2846.899215,42.1591
2373,ZHANGMEN,China,China,Software & Computer Services,39.640123,33.9597,,,,,,,,,,,,,
2374,STONERIDGE,US,US,Automobiles & Parts,39.620266,-0.4117,528.079529,-22.3284,7.5027,26.454257,-17.749,5.0095,-2.955751,-104.961,-0.5597,4800,2.1277,444.514808,-35.1318
2375,AUTONEUM HOLDING,Switzerland,RoW,Automobiles & Parts,39.608226,-30.1794,1610.796227,-24.2361,2.4589,38.775342,-66.6932,2.4072,24.153614,-179.5732,1.4995,12774,-2.6965,469.145915,-0.184
2376,ELEMENT SOLUTIONS,US,US,Chemicals,39.605598,3.8462,1510.635741,0.9696,2.6218,23.469984,-3.0303,1.5536,189.634211,-6.5837,12.5533,4400,0,2180.673953,11.7437
2377,ETERNAL MATERIALS,Taiwan,RoW,Chemicals,39.600029,1.2298,1096.855702,-4.9373,3.6103,41.664625,-30.972,3.7986,92.807972,27.8874,8.4613,,,1224.958394,39.8785
2378,IMPINJ,US,US,Technology Hardware & Equipment,39.597448,24.9743,113.21252,-9.1032,34.9762,2.505094,26.5542,2.2127,-38.35957,117.3076,-33.8828,310,13.9706,455.392686,-30.5434
2379,KOOLEARN TECHNOLOGY,China,China,General Retailers,39.566922,115.08,134.753823,17.5943,29.3624,9.956763,283.3077,7.3889,-110.081705,302.9442,-81.691,7094,319.7633,1240.088846,
2380,ABL BIO,South Korea,RoW,Pharmaceuticals & Biotechnology,39.544204,69.2541,6.070182,103.166,651.4501,0.472578,-83.5642,7.7852,-44.676641,47.5359,-736.0017,89,17.1053,1229.69116,96.4165
2381,HENGDIAN GROUP DMEGC MAGNETICS,China,China,Electronic & Electrical Equipment,39.517244,33.9367,995.335442,23.4777,3.9702,85.202079,23.7389,8.5601,135.470998,39.2132,13.6106,14468,-5.0843,2374.028456,69.8516
2382,INTEGER,US,US,Health Care Equipment & Services,39.498027,4.1673,874.780089,-14.6771,4.5152,38.164801,-2.8341,4.3628,77.733727,-42.5272,8.8861,7500,-9.0909,1853.217934,-3.7872
2383,KT&G,South Korea,RoW,Tobacco,39.491897,6.1442,3970.999333,6.8185,0.9945,188.99552,-1.8938,4.7594,1109.331816,7.3544,27.9358,,,8545.53462,-18.5294
2384,ZHEFU,China,China,Industrial Engineering,39.475257,614.8323,1026.351516,27.5738,3.8462,178.985559,-17.5426,17.439,226.87487,39.3168,22.105,5787,319.0442,1137.446221,12.9818
2385,KOREA GAS,South Korea,RoW,"Gas, Water & Multiutilities",39.468677,-20.9881,15604.80215,-16.6072,0.2529,744.992833,-23.0624,4.7741,673.257342,-32.6455,4.3144,,,1631.797556,-39.5647
2386,OPENDOOR,US,US,Real Estate Investment & Services,39.419793,-5.564,2105.062796,-45.5105,1.8726,14.131701,-38.0059,0.6713,-151.466964,-25.0042,-7.1954,1048,1.256,362.009818,
2387,ARCTURUS THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,39.366823,275.9007,7.773617,-54.1152,506.4158,1.419608,112.9587,18.2619,-58.287053,180.3434,-749.8061,118,34.0909,958.753451,633.9217
2388,BRASKEM,Brazil,RoW,Chemicals,39.310362,1.1901,9181.665011,11.8875,0.4281,432.831325,2.8804,4.7141,-11.275177,-102.1612,-0.1228,,,1152.126336,-24.557
2389,BLACK DIAMOND,US,US,Pharmaceuticals & Biotechnology,39.28696,121.62,,,,0.11572,,,-56.69468,137.1812,,73,128.125,841.992634,
2390,IDEX,US,US,Industrial Engineering,39.279626,-14.539,1916.426874,-5.7295,2.0496,42.005566,1.2433,2.1919,431.425571,-10.2544,22.512,7075,-4.8931,11090.57866,8.9368
2391,FUJI OIL,Japan,Japan,Food Producers,39.272029,-4.5307,2868.564609,-12.0436,1.369,156.702789,1.1471,5.4628,132.128281,-25.9791,4.6061,5679,-3.3197,2157.737423,5.1742
2392,PRELUDE,US,US,Pharmaceuticals & Biotechnology,39.260882,98.4307,,,,0.506071,,,-47.887731,109.054,,68,33.3333,,
2393,STEELCASE,US,US,Household Goods & Home Construction,39.198133,-4.9407,2115.721266,-30.279,1.8527,33.656609,-43.733,1.5908,58.348988,-72.1942,2.7579,11100,-12.5984,748.084181,-33.4273
2394,CHONGQING MACHINERY & ELECTRIC,China,China,Electronic & Electrical Equipment,39.124866,-8.9878,764.994291,16.1506,5.1144,12.635162,-42.2478,1.6517,25.459501,365.9463,3.3281,8233,-5.3569,53.195519,-19.2982
2395,IDREAMSKY TECHNOLOGY,China,China,Software & Computer Services,39.064862,73.6398,400.564862,15.0073,9.7524,0.749223,-58.4049,0.187,-20.988852,-274.123,-5.2398,737,-27.8865,640.618379,-0.2079
2396,ZHEJIANG SOUTHEAST SPACE FRAME,China,China,Construction & Materials,39.059028,-18.4426,1091.437797,-0.9361,3.5787,111.351569,71.8353,10.2023,60.021292,18.064,5.4993,5702,6.819,1003.767898,59.6501
2397,SHINDENGEN ELECTRIC MANUFACTURING,Japan,Japan,Technology Hardware & Equipment,39.036114,-1.4101,632.5439,-13.476,6.1713,48.732232,-31.5097,7.7042,-20.95714,-307.2317,-3.3132,5101,-2.0357,154.476375,-38.0098
2398,DEUTSCHE POST,Germany,EU,Industrial Transportation,39,-25,66806,5.4704,0.0584,2922,-19.103,4.3739,4942,33.2435,7.3975,571974,4.5802,47234.55914,28.7855
2399,YULON MOTOR,Taiwan,RoW,Automobiles & Parts,38.994749,69.757,2361.133439,-3.7331,1.6515,92.503816,-33.2964,3.9178,138.797689,-160.0799,5.8784,,,1137.576901,21.0526
2400,QUOTIENT TECHNOLOGY,US,US,Software & Computer Services,38.966692,10.4908,363.366692,2.2301,10.7238,6.80548,-7.4271,1.8729,-25.301131,18.9814,-6.963,1163,8.4888,642.016086,21.0132
2401,NIHON UNISYS,Japan,Japan,Software & Computer Services,38.941748,9.7518,2450.011591,4.1886,1.5895,25.982135,12.9573,1.0605,203.335375,27.6133,8.2994,7830,1.1628,2962.263904,26.5193
2402,YUSYS TECHNOLOGIES,China,China,Software & Computer Services,38.912008,14.4088,369.852193,12.5251,10.521,3.411036,-90.0812,0.9223,44.881693,17.3124,12.135,11117,10.244,1721.49894,1106.3986
2403,PROGENITY,US,US,Health Care Equipment & Services,38.907202,-24.6956,60.559893,-48.3884,64.2458,4.029013,32.7248,6.6529,-159.064556,39.3016,-262.6566,635,,339.713192,
2404,BIGCOMMERCE,US,US,Software & Computer Services,38.890904,12.2656,124.169254,35.9179,31.3209,1.600522,-64.7966,1.289,-31.535346,-5.5871,-25.3971,813,17.8261,5836.051538,
2405,KINGNET NETWORK,China,China,Personal Goods,38.709236,-14.1377,189.729705,-24.543,20.4023,7.978829,8.5637,4.2054,18.140108,-107.9185,9.561,1191,-13.6331,1051.004992,98.6417
2406,ADAPTIVE BIOTECHNOLOGIES,US,US,Pharmaceuticals & Biotechnology,38.615458,96.7407,80.174443,15.6469,48.1643,15.323128,67.8839,19.1122,-124.535157,94.942,-155.3302,622,37.3068,4604.661814,-10.5959
2407,LIZHONG SITONG,China,China,Industrial Metals & Mining,38.596803,30.1253,1610.624863,-3.6916,2.3964,60.148989,23.5959,3.7345,93.697558,-14.3291,5.8175,8698,20.1879,409.957431,86.4804
2408,UROGEN PHARMA,Israel,RoW,Pharmaceuticals & Biotechnology,38.554338,-4.0307,9.615359,65453.3065, ,0.990139,273.8461,10.2975,-103.283413,15.7666, ,187,8.0925,450.311672,-22.1153
2409,ZOOMINFO,US,US,Software & Computer Services,38.546189,57.1429,388.069666,62.3594,9.9328,13.690824,23.5294,3.5279,48.8958,16.0542,12.5997,1747,35.742,1644.869674,
2410,JINAN SHENGQUAN GROUP,China,China,Chemicals,38.537775,14.3144,1017.458106,41.5816,3.7877,125.162568,373.6752,12.3015,252.828824,177.6746,24.8491,3527,23.2786,,
2411,BERKELEY LIGHTS,US,US,Electronic & Electrical Equipment,38.497293,22.976,52.402443,13.4232,73.4647,2.680304,-60.9522,5.1148,-32.918282,144.2644,-62.8182,230,9.5238,3396.931903,
2412,BEL FUSE,US,US,Electronic & Electrical Equipment,38.47366,75.3426,379.570761,-5.4103,10.1361,4.462556,-44.6365,1.1757,15.865057,1525.0419,4.1797,6400,-7.7145,99.135941,9.0465
2413,SAPIENS,Israel,RoW,Software & Computer Services,38.428839,9.5556,312.039141,17.5725,12.3154,2.14571,-77.0525,0.6876,36.674294,18.8386,11.7531,3438,16.1879,1372.902724,79.7647
